1 できあがる
1 なおる
1 ぬぐえる
1 はかどる
1 はがせる
1 はずせる
1 はたせる
1 ほめる
1 ほれる
1 ほれ込む
1 まぬがれる
1 みたす
1 やせる
1 よろこぶ
1 扱える
1 移せる
1 育つ
1 飲み干せる
1 飲み込める
1 温まる
1 改める
1 外せる
1 楽しい
1 楽しむ
1 活かす
1 叶う
1 寛ぐ
1 慣れる
1 貫ける
1 間に合う
1 頑張る
1 頑張れる
1 喜ぶ
1 気にいる
1 気に入る
1 気持ちいい
1 気持ち良い
1 貴ぶ
1 救う
1 極める
1 薫る
1 敬う
1 研ける
1 研げる
1 好く
1 好む
1 耕せる
1 惚れこむ
1 惚れる
1 惚れ惚れ
1 惚れ込む
1 産める
1 支払える
1 似合う
1 治る
1 実る
1 取り除ける
1 授かる
1 収まる
1 修める
1 出来る
1 出来上がる
1 潤う
1 助かる
1 勝つ
1 勝てる
1 伸びる
1 信じる
1 親しむ
1 吹ける
1 遂げる
1 澄む
1 整う
1 晴れる
1 盛り上げる
1 掻き立てる
1 贈る
1 足りる
1 足る
1 揃う
1 待ち遠しい
1 待遠しい
1 断ち切る
1 断切る
1 暖める
1 蓄える
1 貯える
1 貯める
1 調う
1 跳べる
1 捗る
1 直る
1 適う
1 動ける
1 導ける
1 憧れる
1 匂う
1 買い戻せる
1 薄らぐ
1 付き合う
1 富む
1 編める
1 保つ
1 縫える
1 望める
1 満腹
1 味わう
1 免れる
1 儲かる
1 優る
1 落ち着く
1 落ち着ける
1 履ける
1 離せる
1 賄える
1 憬れる
1 Ｇｏｏｄ
1 ｇｏｏｄ
1 あう
1 あか抜ける
1 いい
1 いかす
1 いじらしい
1 いとおしい
1 うきうき
1 うっとり
1 うなづける
1 うまい
1 おいしい
1 かいがいしい
1 かしこい
1 かっちり
1 かわいらしい
1 きっちり
1 きびきび
1 きめ細かい
1 きらめく
1 きりりと
1 くつろげる
1 こころよい
1 こなす
1 こなせる
1 こなれる
1 さかしい
1 さすが
1 しおらしい
1 したしい
1 しっくり
1 しっとり
1 しのぐ
1 しゃれる
1 しんなり
1 すすどい
1 すばやい
1 すばらしい
1 すべすべ
1 すらり
1 ずばぬける
1 ずば抜ける
1 そこはかとない
1 そそる
1 ぞっこん
1 たくましい
